q_Value,Difference,stat,gene_name
0.612262423,-0.095530828,-0.526033181,MIF4GD
0.021312022,-0.996596972,-3.044682168,FER1L4
0.052180078,0.621595701,2.037983634,NAA50
0.728239052,-0.25496006,-0.388431814,MYO1G
0.904782842,0.100445429,0.150498006,HACD1
0.033399433,-1.264162381,-2.4623425,ESPN
0.022508344,2.111431758,2.92397399,GUK1
0.028993711,-0.64751784,-2.627356685,MYO9A
0.066581614,1.463490486,1.85086588,SMIM1
0.257465116,0.880893389,1.006556677,IQCJ-SCHIP1;SCHIP1
0.173606637,1.165629705,1.222195947,RAB11A
0.136822272,-1.090730349,-1.362423846,FAM98A
0.769792162,-0.113532066,-0.336679861,HNRNPC
0.812331114,-0.479586283,-0.283384902,SURF4
0.056686327,0.697676023,1.962088581,GLS
0.018693498,0.941110293,3.248568668,ATP1B1
0.393430661,-0.370419502,-0.783148396,GPR89A;GPR89B
0.510552702,0.17760404,0.643704528,PPP1R3G
0.01435824,-1.229795138,-3.681727533,SCRIB
0.036393912,0.424280485,2.377865493,WASH2P;WASH3P
0.103795495,-0.61148866,-1.547483007,UFD1
0.036132366,-1.502683004,-2.390954034,AJM1
0.004618026,-1.498876254,-6.295202606,NCOR2
0.227909024,0.434895198,1.069507702,UBE2E2
0.868048565,-0.132993062,-0.207179752,BLVRA
1,0,NaN,PXDN
0.17613269,1.411367416,1.212350721,GLB1
0.673333333,0.150567055,0.453950044,NAA50
0.015869356,1.308073362,3.562271195,ZC3HAV1
0.209536498,0.993585587,1.111582172,NIPSNAP2
0.256485169,0.418067614,1.008668617,UMAD1
0.14128941,-1.205688159,-1.346276756,TUBA4A
0.931892382,0.13038667,0.111574252,BAG3
0.242980054,1.162041346,1.036124778,TMEM238
0.148752389,-0.395320257,-1.3188272,MCRIP1
0.004472727,-2.432159106,-6.437628744,ACTB
0.128871396,-2.128962199,-1.401823832,ACTB
0.371053269,0.741246541,0.813785781,GART
0.32573913,-0.274708748,-0.879966108,CNBP
0.062249919,-1.484710058,-1.903786703,SLC35B1
0.016022599,0.711238225,3.531811216,CLDND1
0.67689854,0.168781281,0.449762552,RACK1
0.538651073,0.42531236,0.610913283,PAICS
0.013671111,-1.405548731,-3.803406654,GRAMD2B
0.0081673,1.951279004,4.755601891,C4orf54
0.758024861,-0.284744581,-0.349373909,SLAIN2
0.449314035,0.392919223,0.713141363,HNRNPH1
0.381512781,-0.193529129,-0.800035113,NPM1
0.019868709,-1.210332235,-3.14057249,PPP2CB
0.099160494,-0.732137362,-1.572673646,DENND3
0.19630793,2.543015162,1.151932764,DECR1
0.050232524,1.749217987,2.062844983,MTDH
0.40402236,0.981355031,0.769005866,ANXA6
0.38631107,0.618779818,0.793838871,RNF223
0.050541397,0.620040576,2.05693354,ARHGEF4
0.403425635,-0.242446264,-0.769843017,NACA
0.0572666,0.447889328,1.953885164,GALNT7
0.842994381,-0.25683562,-0.242125634,SEC24D
0.530168561,-0.22175471,-0.622364205,ITPRID2
0.24992424,-1.060840289,-1.022015488,HLA-DQB1
0.153898204,0.39738973,1.296808685,MTCH2
0.083623204,1.321496964,1.681875892,RPS3
0.729163364,-0.350430171,-0.386953434,OXR1
0.596916039,0.281253815,0.545369733,CAPN1
0.004598131,1.617603938,6.565836519,MACF1
0.00544898,-1.203033447,-5.31001714,LMO7
0.258251143,-0.265453974,-1.00499275,LMO7
0.172416954,1.485452652,1.226231532,HSPA8
0.061093403,0.496488253,1.915248985,NPEPPS
0.15889568,0.477237701,1.276923116,NAGK
0.008522105,-0.851107915,-4.934917862,C11orf98
0.031466796,0.516336441,2.508771717,WASHC3
0.014152866,-1.232509295,-3.739244067,LDHA
0.043227959,1.042166392,2.204959092,TCP1
0.044268113,-0.561436971,-2.171481006,HMGA2
0.660156863,0.144269307,0.471384392,PPP3R1
0.109395028,-0.554767927,-1.510884541,PCBP2
0.101272913,-0.403150876,-1.563719647,GIT2
0.004269841,-0.831130664,-6.148642596,PCBP2
0.118251656,-0.268632889,-1.456488624,C17orf49
0.030678589,1.474521637,2.553641769,ATP5F1B
0.138414023,0.356720289,1.356002949,C17orf49
0.490441315,-0.664398511,-0.665972247,ATXN2
0.08502006,0.792603175,1.673178529,MPDZ
0.034082013,0.53676192,2.444081443,SAMD4A
0.794040646,0.295188268,0.306950874,MYO1A
0.326096659,1.136989911,0.879489354,TDP1
0.030982318,-3.37325573,-2.53310915,CDC27
0.018021294,-1.633352915,-3.318668531,NCOR1
0.132464358,-1.122839928,-1.385065246,LARP4B
0.965559694,0.067706744,0.062561901,LIMS2
0.894111484,0.127384186,0.168527623,ARFGAP3
0.758709586,-0.15166982,-0.348639915,
1,0,NaN,ABI3BP
0.893494529,-0.137424151,-0.169679645,JMJD7-PLA2G4B
0.071128905,-0.559865634,-1.803351597,PPIP5K2
0.476088978,0.298644066,0.682294023,MTDH
0.660715603,-0.523997307,-0.470352673,OSBPL5
0.01803423,1.656993866,3.310409843,RNH1
0.885802523,-0.182228724,-0.179211655,NHSL1
0.004115385,1.735833168,6.623956426,RBBP4
0.757935133,-0.175041199,-0.34936683,CRTC2
0.152403693,0.770047188,1.303614483,CD44
0.319236292,-0.614228249,-0.889670218,NUMA1
0.216709389,-0.529131571,-1.096123332,STRN3
0.984681171,0.018795013,0.026771515,PSMA4
0.36869787,-0.454418182,-0.816852891,ANXA2
0.819096922,0.125961622,0.275892846,B2M
0.497988969,-0.410707792,-0.657183016,ANXA2
0.469819965,-0.191129049,-0.68948679,CNOT1
0.934169563,0.095359484,0.10797225,CMC2
0.031602508,1.513117472,2.500051272,SCAMP2
0.29346111,-0.373719533,-0.939166701,EWSR1
0.266616615,-1.014711062,-0.988168495,CAD
0.097510743,-0.5645895,-1.581908852,SF1
0.664043347,0.175632795,0.465911985,ACTN4
0.918536243,0.115152041,0.131722336,NIPSNAP1
0.130388358,0.38139979,1.393594249,MPRIP
0.111173457,0.966562907,1.498606803,FARP2
0.160187553,0.58897845,1.27373728,RUNX2
0.202294668,0.865076701,1.135150345,CDC27
0.103256736,1.035388947,1.552263142,ACTG1
0.352958084,0.56475544,0.836917886,FBRS
0.894760576,-0.205084801,-0.16748145,POLG2
0.223694183,-0.541790962,-1.079788872,CBFB
0.243889388,-1.182111104,-1.034413995,EIF4A1
0.053867407,-1.396448135,-2.009057478,GRB2
0.30219127,-0.167032878,-0.922173006,YTHDC1
0.446178142,0.299452782,0.716617453,ITGB4
0.400218921,-0.262821198,-0.774148773,DYM
0.180866308,0.543107669,1.197393842,LONP1
0.693432622,0.480712573,0.428292709,TUBB6
0.533395028,0.256737709,0.617484482,CDC37
0.981552903,-0.014000257,-0.033800256,CDC37
0.163663062,-0.70051988,-1.257968721,NCBP3
0.969272089,-0.059226036,-0.057179758,U2AF2
