q_Value,Difference,stat,gene_name
0.045336082,0.378133138,1.972595735,TK2
0.06425445,-0.385152817,-1.771788178,DDX39A
0.054716667,0.409104029,1.866397115,PDLIM1
0.320206255,-0.210598628,-0.866469493,ACOT7
0.18418172,0.183584213,1.154756601,MYO1C
0.033353927,0.416145325,2.156371457,SNAP23
0.210020783,-0.408111572,-1.088410586,HAX1
0.809020048,-0.086149851,-0.295121933,AIP
0.339742497,0.213210742,0.835905648,GTPBP1
0.043818507,-0.55930678,-1.991379929,KCNK1
0.003526742,5.698224386,5.228721104,LGALS9
0.010952477,0.622048696,2.913398183,STXBP3
0.270716002,0.188669523,0.954628043,AP4M1
0.359451479,0.17556572,0.808031459,ARVCF
0.033884653,-0.8256464,-2.145439837,SMAP
0.873802947,0.087607702,0.205411279,RAB27B
0.054044048,0.385058085,1.873849721,AP3B1
0.155772382,0.415399869,1.247943716,RHOD
0.002659459,-0.782771111,-5.471433917,APBB1
0.004596206,0.760116259,4.029622977,LGALS8
0.022562784,-0.461395264,-2.388670457,NDUFS8
0.006558485,-1.343114217,-3.43437821,HAS3
0.008896861,1.042568843,3.095106737,TNFRSF10A
0.175616518,0.296259244,1.179092857,NFKBIE
0.519787017,-0.160605748,-0.619562494,PSMD11
0.10712897,-0.349022547,-1.461448987,PSMD12
0.953762494,-0.023783366,-0.080926742,PSMD9
0.121105678,0.406227112,1.392023288,ATOX1
0.828277533,-0.053003629,-0.268878951,MEN1
0.013386213,-1.139706294,-2.785612699,CBX4
0.139341214,-0.695908864,-1.311543229,GET1
0.601021091,0.317152659,0.53650899,PGRMC1
0.029951857,0.437534968,2.227746323,SUPT5H
0.305289006,-0.182634036,-0.889947952,TAF4
0.056805052,-0.429482778,-1.846661965,DFFA
0.91156172,0.031002045,0.144927039,RFXAP
0.014071363,-0.555293401,-2.729996597,HIP1
0.383545151,0.210216522,0.775426881,CLIC1
0.867996916,-0.072921753,-0.211960042,EIF3F
0.003822222,1.410509427,4.648033725,WWP2
0.074158273,0.47968928,1.68075566,BMAL1
0.714110453,-0.072484652,-0.410900563,PIK3CD
0.621712977,0.165085475,0.514537454,PDHX
0.006216058,1.054437319,3.580430502,MATN2
0.652364641,-0.136218071,-0.483866801,QSOX1
0.056376068,-0.312681516,-1.851797723,DCTN6
0.246818257,0.613407453,1.003425371,SLC33A1
0.623301716,-0.096755346,-0.512891261,WASL
0.006998145,1.642893473,3.283894585,PDE2A
0.136847208,-0.212514242,-1.323388666,IPO5
0.232074584,-0.378914833,-1.036315972,POLRMT
0.001687708,-3.486753782,-6.825555313,EEF2K
0.29545605,-0.22212855,-0.907712419,SAP18
0.547676291,0.144275347,0.59175803,EML1
0.464633467,-0.10457929,-0.677825667,IGF2BP3
0.57154713,0.094233195,0.56764707,DNM1L
0.062537179,0.550384521,1.786966737,RTCA
0.004843585,-0.946747144,-3.973407417,PIK3C2A
0.866429721,0.144250552,0.2141992,PLK4
0.001992157,1.684449832,7.308826337,IFRD1
0.624705285,0.128457705,0.511234829,PIK3R2
0.330063463,-0.294783274,-0.850750642,GOLIM4
0.36473124,0.162809372,0.801176256,MANBA
0.011545499,0.449736913,2.860695976,AGRN
0.000990826,-2.183602651,-9.98326376,PLOD2
0.001048544,-5.782939911,-10.13792295,PLOD2
0.099803686,0.291009903,1.506354319,EXOC5
0.206456885,-0.51188914,-1.096548192,ELL2
0,3.108673414,13.07760822,BTN3A3
0.242856289,-1.471447945,-1.012542157,HMGN4
0.005799534,2.70502154,3.709062978,BTN3A1
0.296610296,0.537820816,0.905649564,NDUFA4
0.981288495,0.011565526,0.035541412,PSMD14
0.403479582,-0.242713928,-0.749201176,ZNF593
0.009393013,-0.815066655,-3.050622969,BIN1
0.036399235,-0.660718282,-2.106965933,KPNA3
0.017923172,-0.614179293,-2.542189734,STK25
0.20239358,0.399069468,1.104917679,USP9Y
0.016679537,0.422130903,2.615699462,BCL9
0.001716216,1.528944651,6.840280029,LAD1
0.01086121,0.669218699,2.925166413,KRIT1
0.072558882,0.893059413,1.69175414,VWA5A
0.819226115,-0.126309077,-0.28045336,PES1
0.580918075,0.255209287,0.557415325,EBAG9
0.006590551,-0.577508609,-3.389772173,SDCBP
0.29287811,-0.175819079,-0.911729135,PITPNM1
0.503041251,-0.140385946,-0.635952189,MPHOSPH10
0.9533117,0.057813644,0.082193034,NOP56
0.00503691,-0.535668055,-3.918878339,DDX3X
0.128224619,0.332022031,1.360106276,RNASET2
0.068821666,0.6798172,1.73036348,PODXL
0.004155211,0.988267263,4.455447786,CCN1
0.162646257,0.349905014,1.222083137,PEX12
0.483544587,-0.298327764,-0.657006941,PIR
0.283300032,-0.294107437,-0.929993811,PEX7
0.007687793,0.634572983,3.191018486,KPNA4
0.001739726,1.954425494,6.886250326,TRIM38
0.024079705,-0.70106252,-2.351550348,NFIB
0.022019832,-1.625408808,-2.405438177,E2F3
0.651400578,0.183954239,0.484766993,PPP6C
0.013117117,0.463634173,2.796751181,NME4
